,testId,instanceId,size,isEmpty,peek_obj_type,push,pop,clear,diff
150,1607893604022:c2ff051e-7573-4cf0-961d-0a9f0ce46fc3,1607893604022:7f0dc47a-bddd-40f1-9914-3ac4a6ec2269,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
152,1607893604022:c2ff051e-7573-4cf0-961d-0a9f0ce46fc3,1607893604022:5fe280bc-4150-4c76-b494-46092e455324,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
153,1607893604022:c2ff051e-7573-4cf0-961d-0a9f0ce46fc3,1607893604022:5fe280bc-4150-4c76-b494-46092e455324,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
155,1607893604022:b4ddcd3e-91d3-4221-a311-fededf6cb67d,1607893604022:ed240727-1caf-4620-ad3c-ed8e9ae406af,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
156,1607893604022:b4ddcd3e-91d3-4221-a311-fededf6cb67d,1607893604022:ed240727-1caf-4620-ad3c-ed8e9ae406af,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
158,1607893604022:a60367aa-a96b-4bd0-9aa1-653bfbd42606,1607893604022:d48934c8-ed7f-4b6d-8dd9-83598b9c5f1b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
159,1607893604022:a60367aa-a96b-4bd0-9aa1-653bfbd42606,1607893604022:d48934c8-ed7f-4b6d-8dd9-83598b9c5f1b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
161,1607893604022:a60367aa-a96b-4bd0-9aa1-653bfbd42606,1607893604022:ad858cf3-5f77-4cd1-be44-0773826e2986,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
164,1607893604022:67555fe1-c617-4b91-94e9-5e88d3b92564,1607893604022:eb43de1d-2761-46bf-9af2-707223ab8d41,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
165,1607893604022:67555fe1-c617-4b91-94e9-5e88d3b92564,1607893604022:eb43de1d-2761-46bf-9af2-707223ab8d41,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
166,1607893604022:67555fe1-c617-4b91-94e9-5e88d3b92564,1607893604022:eb43de1d-2761-46bf-9af2-707223ab8d41,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
167,1607893604022:67555fe1-c617-4b91-94e9-5e88d3b92564,1607893604022:eb43de1d-2761-46bf-9af2-707223ab8d41,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
168,1607893604022:67555fe1-c617-4b91-94e9-5e88d3b92564,1607893604022:eb43de1d-2761-46bf-9af2-707223ab8d41,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
170,1607893604022:67555fe1-c617-4b91-94e9-5e88d3b92564,1607893604022:1e6f994a-fca5-4bbd-918a-aca6fa496548,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
171,1607893604022:67555fe1-c617-4b91-94e9-5e88d3b92564,1607893604022:1e6f994a-fca5-4bbd-918a-aca6fa496548,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
173,1607893604022:5a2ac8a7-0eed-4a90-a146-5d62cd486d24,1607893604022:79620977-d3b5-4d34-8596-1561d830f522,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
174,1607893604022:5a2ac8a7-0eed-4a90-a146-5d62cd486d24,1607893604022:79620977-d3b5-4d34-8596-1561d830f522,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
175,1607893604022:5a2ac8a7-0eed-4a90-a146-5d62cd486d24,1607893604022:79620977-d3b5-4d34-8596-1561d830f522,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
177,1607893604022:5a2ac8a7-0eed-4a90-a146-5d62cd486d24,1607893604022:698b68e0-978a-4ab7-b9c7-b114dd3c8496,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
178,1607893604022:5a2ac8a7-0eed-4a90-a146-5d62cd486d24,1607893604022:698b68e0-978a-4ab7-b9c7-b114dd3c8496,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
180,1607893604021:9c8377a6-c919-45af-9a3f-3032f200cc77,1607893604021:be90668d-641f-4e54-806b-5a35b8c9f5a0,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
181,1607893604021:9c8377a6-c919-45af-9a3f-3032f200cc77,1607893604021:be90668d-641f-4e54-806b-5a35b8c9f5a0,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
183,1607893604021:78dbc254-f561-48c4-9df6-a30c7a612ee0,1607893604021:3ef4d7c6-cd61-4523-b7a2-1b5f6428f3c2,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
184,1607893604021:78dbc254-f561-48c4-9df6-a30c7a612ee0,1607893604021:3ef4d7c6-cd61-4523-b7a2-1b5f6428f3c2,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
186,1607893604021:3b9398f6-d1da-4b1a-8ab3-16b776650ba8,1607893604021:db4244bf-9f7e-430d-8fc7-141e5b187590,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
187,1607893604021:3b9398f6-d1da-4b1a-8ab3-16b776650ba8,1607893604021:db4244bf-9f7e-430d-8fc7-141e5b187590,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
189,1607893604021:31483951-944b-4f0b-8805-1837bfc4b994,1607893604021:e1244404-3f53-4f54-b7c0-a8ed5dc09acd,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
190,1607893604021:31483951-944b-4f0b-8805-1837bfc4b994,1607893604021:e1244404-3f53-4f54-b7c0-a8ed5dc09acd,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
192,1607893604021:2c87294b-ec4e-4b61-99ff-44723ed97f9d,1607893604021:35c24821-652e-4e2f-9c93-c3e5fd40e864,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
193,1607893604021:2c87294b-ec4e-4b61-99ff-44723ed97f9d,1607893604021:35c24821-652e-4e2f-9c93-c3e5fd40e864,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
195,1607893604021:2c87294b-ec4e-4b61-99ff-44723ed97f9d,1607893604021:34f9c131-4406-4b94-9788-d7e544557f7e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
196,1607893604021:2c87294b-ec4e-4b61-99ff-44723ed97f9d,1607893604021:34f9c131-4406-4b94-9788-d7e544557f7e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
197,1607893604021:2c87294b-ec4e-4b61-99ff-44723ed97f9d,1607893604021:34f9c131-4406-4b94-9788-d7e544557f7e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
198,1607893604021:2c87294b-ec4e-4b61-99ff-44723ed97f9d,1607893604021:34f9c131-4406-4b94-9788-d7e544557f7e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
199,1607893604021:2c87294b-ec4e-4b61-99ff-44723ed97f9d,1607893604021:34f9c131-4406-4b94-9788-d7e544557f7e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
201,1607893604020:c944a04e-8d3d-49f4-a45c-f73d20af837c,1607893604020:5de93108-3a15-4c2b-80b7-0d543a0987eb,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
202,1607893604020:c944a04e-8d3d-49f4-a45c-f73d20af837c,1607893604020:5de93108-3a15-4c2b-80b7-0d543a0987eb,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
204,1607893604020:c944a04e-8d3d-49f4-a45c-f73d20af837c,1607893604020:2af0720e-5e70-4870-9018-10d1064f1b5c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
205,1607893604020:c944a04e-8d3d-49f4-a45c-f73d20af837c,1607893604020:2af0720e-5e70-4870-9018-10d1064f1b5c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
206,1607893604020:c944a04e-8d3d-49f4-a45c-f73d20af837c,1607893604020:2af0720e-5e70-4870-9018-10d1064f1b5c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
207,1607893604020:c944a04e-8d3d-49f4-a45c-f73d20af837c,1607893604020:2af0720e-5e70-4870-9018-10d1064f1b5c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
208,1607893604020:c944a04e-8d3d-49f4-a45c-f73d20af837c,1607893604020:2af0720e-5e70-4870-9018-10d1064f1b5c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
210,1607893604020:ba60aa1d-f987-4856-b73d-7dc1a9263ccb,1607893604020:21804a9c-ea77-4be2-a2b6-f5b2f3e1f8d2,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
212,1607893604020:ba60aa1d-f987-4856-b73d-7dc1a9263ccb,1607893604020:13cb2953-1f4f-4b3e-b73c-03170e8f1b28,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
213,1607893604020:ba60aa1d-f987-4856-b73d-7dc1a9263ccb,1607893604020:13cb2953-1f4f-4b3e-b73c-03170e8f1b28,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
215,1607893604020:b5e6e865-00d0-4e28-854b-5a3113938840,1607893604020:c958e770-1102-4953-be14-0753b6e6c50d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
216,1607893604020:b5e6e865-00d0-4e28-854b-5a3113938840,1607893604020:c958e770-1102-4953-be14-0753b6e6c50d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
218,1607893604020:4edb7502-aa6a-4036-ad24-c72d9fb42307,1607893604020:2d5e1430-dd24-4f32-9500-9069ea188541,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
219,1607893604020:4edb7502-aa6a-4036-ad24-c72d9fb42307,1607893604020:2d5e1430-dd24-4f32-9500-9069ea188541,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
221,1607893604020:49083e72-273a-4ef8-8edd-3d19be457751,1607893604020:d62d85fb-3755-44f5-90ac-356e388c8ead,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
222,1607893604020:49083e72-273a-4ef8-8edd-3d19be457751,1607893604020:d62d85fb-3755-44f5-90ac-356e388c8ead,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
223,1607893604020:49083e72-273a-4ef8-8edd-3d19be457751,1607893604020:d62d85fb-3755-44f5-90ac-356e388c8ead,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
225,1607893604020:49083e72-273a-4ef8-8edd-3d19be457751,1607893604020:0b060501-9cf5-4423-a777-80cf316574a8,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
226,1607893604020:49083e72-273a-4ef8-8edd-3d19be457751,1607893604020:0b060501-9cf5-4423-a777-80cf316574a8,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
227,1607893604020:49083e72-273a-4ef8-8edd-3d19be457751,1607893604020:0b060501-9cf5-4423-a777-80cf316574a8,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
229,1607893604019:cd6769ca-90d7-4933-ba69-e437611b884c,1607893604019:36b902a0-3166-4c3b-9771-357f81304927,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
230,1607893604019:cd6769ca-90d7-4933-ba69-e437611b884c,1607893604019:36b902a0-3166-4c3b-9771-357f81304927,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
231,1607893604019:cd6769ca-90d7-4933-ba69-e437611b884c,1607893604019:36b902a0-3166-4c3b-9771-357f81304927,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
232,1607893604019:cd6769ca-90d7-4933-ba69-e437611b884c,1607893604019:36b902a0-3166-4c3b-9771-357f81304927,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",Yes
234,1607893604019:c63d22c2-de4a-4f4c-825f-02f98f27c443,1607893604019:12c040d6-61a8-4824-912e-dc5c70ef32dd,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
235,1607893604019:c63d22c2-de4a-4f4c-825f-02f98f27c443,1607893604019:12c040d6-61a8-4824-912e-dc5c70ef32dd,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
237,1607893604019:bcd4458e-28bc-43df-b6a4-bf493268fd1a,1607893604019:5dee9978-8375-4335-8914-575b83234716,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
238,1607893604019:bcd4458e-28bc-43df-b6a4-bf493268fd1a,1607893604019:5dee9978-8375-4335-8914-575b83234716,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
240,1607893604019:b4dea357-0021-40cc-92a5-fde9cc24af80,1607893604019:b58cfda5-c8a4-4e75-83ff-b3890159f3b5,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
241,1607893604019:b4dea357-0021-40cc-92a5-fde9cc24af80,1607893604019:b58cfda5-c8a4-4e75-83ff-b3890159f3b5,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
243,1607893604019:90c591a1-26fc-4d41-b117-8360eeba28ac,1607893604019:c54603f4-a559-46e3-86da-51ca0ea24494,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
244,1607893604019:90c591a1-26fc-4d41-b117-8360eeba28ac,1607893604019:c54603f4-a559-46e3-86da-51ca0ea24494,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
246,1607893604019:20d99bb8-7045-407b-be74-bf49cb651fa1,1607893604019:378267a0-2bc8-402a-a2dd-5ee366a80553,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
247,1607893604019:20d99bb8-7045-407b-be74-bf49cb651fa1,1607893604019:378267a0-2bc8-402a-a2dd-5ee366a80553,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
249,1607893604018:f2052ea2-fedd-4bf2-94d1-7bb1d15508fc,1607893604018:c7c7f0c6-7614-48fc-a360-ce4a7549925a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
250,1607893604018:f2052ea2-fedd-4bf2-94d1-7bb1d15508fc,1607893604018:c7c7f0c6-7614-48fc-a360-ce4a7549925a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
252,1607893604018:caf421e4-7df9-4c11-978e-9a78873147e9,1607893604018:851f8307-d719-47e1-b42f-a1436ce2533f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
255,1607893604018:caf421e4-7df9-4c11-978e-9a78873147e9,1607893604018:2e3cfa72-839b-4e54-91b5-cabbdd98b3e7,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
256,1607893604018:caf421e4-7df9-4c11-978e-9a78873147e9,1607893604018:2e3cfa72-839b-4e54-91b5-cabbdd98b3e7,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
258,1607893604018:caf421e4-7df9-4c11-978e-9a78873147e9,1607893604018:0ffc8fc1-e540-4d25-a670-7aaef275c5d3,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
259,1607893604018:caf421e4-7df9-4c11-978e-9a78873147e9,1607893604018:0ffc8fc1-e540-4d25-a670-7aaef275c5d3,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
260,1607893604018:caf421e4-7df9-4c11-978e-9a78873147e9,1607893604018:0ffc8fc1-e540-4d25-a670-7aaef275c5d3,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
261,1607893604018:caf421e4-7df9-4c11-978e-9a78873147e9,1607893604018:0ffc8fc1-e540-4d25-a670-7aaef275c5d3,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
