,testId,instanceId,size,isEmpty,peek_obj_type,push,pop,clear,size_p,isEmpty_p,peek_obj_type_p,push_p,pop_p,clear_p,calledMethod,diff
295,1607893176320:c1379c48-00ea-4da2-872e-55cb62e72bab,1607893176320:4d16867c-5f74-48b0-b1bc-4f1aca70f83a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
297,1607893176320:713590dd-88ea-43f1-a475-1fffc280cf0b,1607893176320:74ce93fc-ddec-4146-81de-f734ac0a64b4,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
304,1607893176319:e6f269aa-95bd-4941-b94d-2d46f99188c6,1607893176319:844e6658-eeb3-4578-8418-2dd50a423649,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
309,1607893176319:9ead7a22-93f1-4789-a1ce-4a4451561c3f,1607893176319:10b357c8-cba7-458d-9f26-f218755e9499,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
311,1607893176319:83550e3d-8b9c-454d-b737-738a727d034a,1607893176319:bcef6aeb-14f7-41b4-9e63-7bfd750d8dbc,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
328,1607893176317:a6a6474b-e689-4b34-86ff-6c74edfcc680,1607893176317:e3874420-abce-4de5-8c04-22d453495571,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
335,1607893176317:30edd7f1-d99c-4384-b275-b503426ad38b,1607893176317:e9778639-691d-41b4-9645-60beb16b0226,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
337,1607893176317:2c431f36-2ad5-4927-bc09-26c6eec7990e,1607893176317:704a6c16-8ffa-4fb3-9c59-6e02e2003620,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
339,1607893176316:f241c071-0249-4fba-9e16-b761f084abc3,1607893176316:f41e0254-fa4c-4b0b-b8a7-846a9306bd75,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
341,1607893176316:e35a848b-3aa7-4c53-ac5e-2050cdc3967b,1607893176316:3b121fe4-6601-4d68-8aeb-23d6fff55ea0,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
344,1607893176316:9f840b86-03ce-4c04-a78a-0ce936dd9d49,1607893176316:4e50474e-e63a-4bc4-a5dc-08f8ab32de2b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
346,1607893176316:6bf2fb53-9cdb-40c7-a59b-91bd59cd0057,1607893176316:d5fd2fc3-aed9-4857-a348-504e7052c3f1,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
352,1607893176316:2b09bfb8-920b-493d-9ffa-471a84c4cf80,1607893176316:1debfbdc-2833-4b97-9da2-b1fa94fa0ef1,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
355,1607893176315:f23bb519-84a3-4bf9-b06b-5f72294b1477,1607893176315:c67e9e4d-db93-4638-9e80-2e7084c9f12d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
364,1607893176314:6f56b241-dac1-4512-b7f3-e702da9393e9,1607893176314:de5c5651-1e9d-4df3-80bc-7b54455b0a34,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
369,1607893176314:381905bc-8d59-40a2-98a3-e781da80d766,1607893176314:dad2e572-a827-4cfb-980d-ba9e7db30b23,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
374,1607893176313:5079e763-518f-4ec8-8a35-d7dc23c4d0dc,1607893176313:6d8548ea-2b70-4d10-8546-1b03ad9e59ed,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
376,1607893176313:317d4661-ef7a-4a5e-ab06-8732d9667ee9,1607893176313:f351423c-8473-4033-bb63-e6fbe126c99f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
378,1607893176313:24d8dbee-6bee-4be7-9115-03efd040a72b,1607893176313:82c4a0f0-9a58-4280-a85e-5a2049e38d03,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
386,1607893176311:accee717-45d2-45f7-8180-dd70a8c78a42,1607893176311:d81d9fec-6d83-48bc-bb41-95cf5a8e68e3,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
394,1607893176310:9f35eae2-17e7-4f2d-8f1a-9a31d6883e72,1607893176310:310d586d-bb56-462d-ac06-7447494fe861,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
396,1607893176310:386f3de8-83d0-4773-8d26-edc974ab3277,1607893176310:b03945e5-4580-4e71-9ab6-e6421e863c6a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
398,1607893176310:19a551e7-d0b7-42b7-86ce-063df80206ac,1607893176310:78d2e7d3-905b-4d72-a8c7-01a35fb98177,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
403,1607893176309:9894bcfd-c387-4d2b-883c-d5c40ebc6168,1607893176309:8379bbef-2985-4894-86cf-0397ca99974c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
407,1607893176309:1b85c2c5-4501-4065-9640-6e56dbbcecf0,1607893176310:d00c7aee-5fe7-4d0b-ac35-ae558e03a730,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
410,1607893176308:63b99910-6298-4d45-bd2b-52a06fae8cd2,1607893176308:2d1fc67a-a4a4-4fc3-af1f-d935c2f27587,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
412,1607893176308:3a14298a-9e59-4387-8cba-2fec9bf65cfc,1607893176308:35dd6405-e898-460e-a5ba-aabc9c931864,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
415,1607893176308:175e9ea2-ba33-4f92-93f1-0cbc53c2d5f5,1607893176308:91330c8f-d7d3-43bb-a811-18859ff9212c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
421,1607893176307:6f8ae11b-5146-4edb-a109-ca78181125f6,1607893176307:604c1614-8a7c-4b6c-8583-9f05d468cabb,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
425,1607893176306:fa8b009b-c923-41fd-aca1-ab94f5668b1b,1607893176306:91609553-9c06-4070-bb1a-47739dbec7bd,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
436,1607893176305:6d6eabae-ab68-40b2-ab33-b30b11096c5e,1607893176305:c2332c63-733b-4512-bcc5-1f4a2ca4b402,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
447,1607893176303:e46d224a-f978-4da6-9950-e7abd0564e1c,1607893176303:6140adaf-cfbf-43ea-a321-5ee6ee836bb5,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
449,1607893176303:d04d1589-6d4d-4368-bbfd-25dfe57c6d67,1607893176303:49f4565f-d725-454b-8e3b-d60d37b20efa,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
451,1607893176303:551013d3-8f83-4cc9-900e-33c2667b9046,1607893176303:7478792d-c06b-453b-b984-ad8e9d32df28,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
455,1607893176303:0037a497-71fe-4284-9111-d2e7a4af316e,1607893176303:d1e2dc0c-280f-4b60-b4fd-655ec1101463,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
457,1607893176302:f27621f1-d23c-4368-ad7a-9209f047439d,1607893176302:99ffb2ba-e1e7-45b9-9507-c92df540909c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
459,1607893176302:e996db68-035f-4b32-9ff5-d4674dd57931,1607893176302:d5a3fd14-73fa-4424-91a5-2448e9af0765,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
470,1607893176301:43892483-c265-4904-b53f-7b0d9296f795,1607893176301:a1ebc64e-59a4-4643-933a-de678ecd01e9,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
476,1607893176300:7a466de7-d081-47ac-9cb4-4f2b9a5d714b,1607893176300:4e0b51de-f1cd-4565-8749-3a6975388014,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
479,1607893176300:49f5baf7-0ecc-4e63-84c9-9305885fc45f,1607893176300:288a8c8b-336a-4b46-b8cc-0a2d3adba3d8,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
483,1607893176299:5e3fdc5e-4b29-4539-a272-8a973611db3f,1607893176299:db53d2be-b382-47f7-8de3-6d56d91763ff,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
488,1607893176299:0343e46c-1696-4aa5-80cb-b064dcacc554,1607893176299:fab26b87-a3a1-4816-a229-9a59f7c77280,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
490,1607893176298:fa0e0cc2-275e-4bb1-9bf6-d70e24a8de95,1607893176298:223889a8-9e18-414c-8793-ab49f2374595,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
496,1607893176298:2ead96de-8fb4-4622-a62a-5bddd954892f,1607893176298:13527053-e575-4883-b28f-78f6fd7d13e3,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
500,1607893176297:9678333f-06fc-4db6-88c8-73a25210e8bf,1607893176297:586294a7-7dad-4560-81d8-9b64c4233677,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
502,1607893176297:851dc0e3-240b-4320-b076-6ba0ad4ecd03,1607893176297:4c8ee247-2076-45e1-8996-81f24535d889,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
